N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch10,coinc_ch10,singles_ch12,coinc_ch12,singles_ch7,coinc_ch7,int_time
6,5,,2026-07-31T05:52:33.632772,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,20.0286066000117
6,5,,2026-07-31T05:52:53.662917,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,20.029016599990427
6,5,,2026-07-31T05:53:13.692240,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,20.028367299993988
6,5,,2026-07-31T05:53:33.722869,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,20.029602999973577
6,5,,2026-07-31T05:53:53.752291,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,20.0283608000027
6,5,,2026-07-31T05:54:13.781710,0,0,0,0,0,0,0,0,0,0,0,0,0,771,0,20.028152300044894
6,5,,2026-07-31T05:54:33.810769,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,20.028044799983036
6,5,,2026-07-31T05:54:53.837626,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,20.026198600011412
6,5,,2026-07-31T05:55:13.867964,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,20.029493899957743
6,5,,2026-07-31T05:55:33.898611,0,0,0,0,0,0,0,0,0,0,0,0,0,863,0,20.029498699994292
6,5,,2026-07-31T05:55:53.929388,0,0,0,0,0,0,0,0,0,0,0,0,0,811,0,20.029668400005903
6,5,,2026-07-31T05:56:13.958896,0,0,0,0,0,0,0,0,0,0,0,0,0,792,0,20.028445600008126
6,5,,2026-07-31T05:56:33.985244,0,0,0,0,0,0,0,0,0,0,0,0,0,834,0,20.02571950003039
6,5,,2026-07-31T05:56:54.015393,0,0,0,0,0,0,0,0,0,0,0,0,0,861,0,20.029134600015823
6,5,,2026-07-31T05:57:14.043347,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0,20.027179599972442
6,5,,2026-07-31T05:57:34.072112,0,0,0,0,0,0,0,0,0,0,0,0,0,881,0,20.027868199977092
6,5,,2026-07-31T05:57:54.101979,0,0,0,0,0,0,0,0,0,0,0,0,0,823,0,20.029052300029434
6,5,,2026-07-31T05:58:14.131632,0,0,0,0,0,0,0,0,0,0,0,0,0,832,0,20.028749499993864
6,5,,2026-07-31T05:58:34.158725,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,20.026569499983452
6,5,,2026-07-31T05:58:54.188757,0,0,0,0,0,0,0,0,0,0,0,0,0,909,0,20.028931299981195
6,5,,2026-07-31T05:59:14.218953,0,0,0,0,0,0,0,0,0,0,0,0,0,889,0,20.02908580005169
6,5,,2026-07-31T05:59:34.248672,0,0,0,0,0,0,0,0,0,0,0,0,0,931,0,20.02852160000475
6,5,,2026-07-31T05:59:54.279291,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0,20.029330499994103
6,5,,2026-07-31T06:00:14.308360,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,20.028059599979315
6,5,,2026-07-31T06:00:34.338123,0,0,0,0,0,0,0,0,0,0,0,0,0,884,0,20.02870460000122
6,5,,2026-07-31T06:00:54.370430,0,0,0,0,0,0,0,0,0,0,0,0,0,877,0,20.030991700012237
6,5,,2026-07-31T06:01:14.400280,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,20.028878699988127
6,5,,2026-07-31T06:01:34.429949,0,0,0,0,0,0,0,0,0,0,0,0,0,919,0,20.02856810000958
6,5,,2026-07-31T06:01:54.460320,0,0,0,0,0,0,0,0,0,0,0,0,0,954,0,20.02936599997338
6,5,,2026-07-31T06:02:14.489619,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,20.028445400006603
6,5,,2026-07-31T06:02:34.519469,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,20.028799700026866
6,5,,2026-07-31T06:02:54.550260,0,0,0,0,0,0,0,0,0,0,0,0,0,953,0,20.029514599998947
6,5,,2026-07-31T06:03:14.578763,0,0,0,0,0,0,0,0,0,0,0,0,0,887,0,20.02757410000777
6,5,,2026-07-31T06:03:34.605004,0,0,0,0,0,0,0,0,0,0,0,0,0,986,0,20.025732700014487
6,5,,2026-07-31T06:03:54.635070,0,0,0,0,0,0,0,0,0,0,0,0,0,937,0,20.029199599986896
6,5,,2026-07-31T06:04:14.664497,0,0,0,0,0,0,0,0,0,0,0,0,0,909,0,20.02843289996963
6,5,,2026-07-31T06:04:34.693729,0,0,0,0,0,0,0,0,0,0,0,0,0,951,0,20.028361700009555
6,5,,2026-07-31T06:04:54.723721,0,0,0,0,0,0,0,0,0,0,0,0,0,957,0,20.028970999992453
6,5,,2026-07-31T06:05:14.752514,0,0,0,0,0,0,0,0,0,0,0,0,0,959,0,20.027943500026595
6,5,,2026-07-31T06:05:34.780820,0,0,0,0,0,0,0,0,0,0,0,0,0,877,0,20.027436600008514
6,5,,2026-07-31T06:05:54.812052,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,20.03010879998328
6,5,,2026-07-31T06:06:14.842601,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0,20.02954590000445
6,5,,2026-07-31T06:06:34.873382,0,0,0,0,0,0,0,0,0,0,0,0,0,959,0,20.02971760003129
6,5,,2026-07-31T06:06:54.902786,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,20.02827139996225
6,5,,2026-07-31T06:07:14.932314,0,0,0,0,0,0,0,0,0,0,0,0,0,971,0,20.028355600021314
6,5,,2026-07-31T06:07:34.961240,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,0,20.027983999985736
6,5,,2026-07-31T06:07:54.989644,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,20.02753560000565
6,5,,2026-07-31T06:08:15.018844,0,0,0,0,0,0,0,0,0,0,0,0,0,904,0,20.028154100000393
6,5,,2026-07-31T06:08:35.048992,0,0,0,0,0,0,0,0,0,0,0,0,0,987,0,20.02887689997442
6,5,,2026-07-31T06:08:55.079513,0,0,0,0,0,0,0,0,0,0,0,0,0,938,0,20.029375299985986
6,5,,2026-07-31T06:09:15.108263,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,20.02780730003724
6,5,,2026-07-31T06:09:35.137966,0,0,0,0,0,0,0,0,0,0,0,0,0,954,0,20.028664899989963
6,5,,2026-07-31T06:09:55.167089,0,0,0,0,0,0,0,0,0,0,0,0,0,953,0,20.02821550000226
6,5,,2026-07-31T06:10:15.197172,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,20.028856099990662
6,5,,2026-07-31T06:10:35.226670,0,0,0,0,0,0,0,0,0,0,0,0,0,918,0,20.02850789995864
6,5,,2026-07-31T06:10:55.256993,0,0,0,0,0,0,0,0,0,0,0,0,0,885,0,20.029035300016403
6,5,,2026-07-31T06:11:15.286619,0,0,0,0,0,0,0,0,0,0,0,0,0,948,0,20.028447100019548
6,5,,2026-07-31T06:11:35.316269,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,20.02863819996128
6,5,,2026-07-31T06:11:55.346722,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,20.02928699995391
6,5,,2026-07-31T06:12:15.376255,0,0,0,0,0,0,0,0,0,0,0,0,0,969,0,20.028447999968193
6,5,,2026-07-31T06:12:35.405920,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,0,20.028496899991296
6,5,,2026-07-31T06:12:55.434766,0,0,0,0,0,0,0,0,0,0,0,0,0,998,0,20.027857800014317
6,5,,2026-07-31T06:13:15.464595,0,0,0,0,0,0,0,0,0,0,0,0,0,942,0,20.028699100017548
6,5,,2026-07-31T06:13:35.493963,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,20.02831869997317
6,5,,2026-07-31T06:13:55.523996,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,20.028810199990403
6,5,,2026-07-31T06:14:15.554397,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,0,20.029184100043494
6,5,,2026-07-31T06:14:35.584015,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0,20.02848380000796
6,5,,2026-07-31T06:14:55.613537,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,20.028366499987897
6,5,,2026-07-31T06:15:15.645048,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,0,20.03013969998574
6,5,,2026-07-31T06:15:35.674097,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0,20.02798780001467
6,5,,2026-07-31T06:15:55.703488,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,20.028306199994404
6,5,,2026-07-31T06:16:15.734080,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,20.029263600008562
6,5,,2026-07-31T06:16:35.765228,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,0,20.030109499988612
6,5,,2026-07-31T06:16:55.795304,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,0,20.028873900009785
6,5,,2026-07-31T06:17:15.826151,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,0,20.029419199971016
6,5,,2026-07-31T06:17:35.856066,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,0,20.0288053000113
6,5,,2026-07-31T06:17:55.885074,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,20.02811409998685
6,5,,2026-07-31T06:18:15.914712,0,0,0,0,0,0,0,0,0,0,0,0,0,978,0,20.02861139999004
6,5,,2026-07-31T06:18:35.944858,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,20.029029200028162
6,5,,2026-07-31T06:18:55.975243,0,0,0,0,0,0,0,0,0,0,0,0,0,965,0,20.029159599973354
6,5,,2026-07-31T06:19:16.005474,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,0,20.028989300015382
6,5,,2026-07-31T06:19:36.034888,0,0,0,0,0,0,0,0,0,0,0,0,0,940,0,20.02835179999238
6,5,,2026-07-31T06:19:56.065842,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,0,20.02971889998298
6,5,,2026-07-31T06:20:16.092968,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,20.026360800024122
6,5,,2026-07-31T06:20:36.121526,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,0,20.027587799995672
6,5,,2026-07-31T06:20:56.152313,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,20.029618999978993
6,5,,2026-07-31T06:21:16.183283,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,0,20.02975200000219
6,5,,2026-07-31T06:21:36.214043,0,0,0,0,0,0,0,0,0,0,0,0,0,986,0,20.029368100047577
6,5,,2026-07-31T06:21:56.244153,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,0,20.028893499984406
6,5,,2026-07-31T06:22:16.274529,0,0,0,2,0,2,0,2,0,2,0,2,0,1004,0,20.029258300026413
6,5,,2026-07-31T06:22:36.304508,0,1,0,3,0,3,0,3,0,3,0,3,0,1080,0,20.02860789996339
6,5,,2026-07-31T06:22:56.333729,0,2,0,5,0,5,0,5,0,5,0,5,0,933,0,20.02810470003169
6,5,,2026-07-31T06:23:16.363531,0,4,0,5,0,5,0,5,0,5,0,5,0,916,0,20.02878970000893
6,5,,2026-07-31T06:23:36.393502,0,8,0,7,0,6,0,6,0,6,0,6,0,1052,0,20.02861749997828
6,5,,2026-07-31T06:23:56.423812,0,12,0,9,0,9,0,9,0,9,0,9,0,1072,0,20.029044099966995
6,5,,2026-07-31T06:24:16.453945,0,7,0,7,0,7,0,7,0,7,0,7,0,1077,0,20.0291612999863
6,5,,2026-07-31T06:24:36.485625,0,6,0,7,0,7,0,7,0,7,0,7,0,998,0,20.030243400018662
6,5,,2026-07-31T06:24:56.515168,0,11,0,12,0,12,0,12,0,12,0,12,0,1028,0,20.028524500026833
6,5,,2026-07-31T06:25:16.545960,0,12,0,11,0,11,0,11,0,11,0,11,0,924,0,20.029306499985978
6,5,,2026-07-31T06:25:36.574768,0,16,0,14,0,14,0,14,0,14,0,14,0,957,0,20.0278003999847
6,5,,2026-07-31T06:25:56.604992,0,27,0,21,0,21,0,21,0,21,0,21,0,941,0,20.028906500025187
6,5,,2026-07-31T06:26:16.635318,0,16,0,17,0,17,0,17,0,17,0,17,0,798,0,20.029003800009377
6,5,,2026-07-31T06:26:36.664967,0,25,0,21,0,21,0,21,0,21,0,21,0,995,0,20.02851529995678
6,5,,2026-07-31T06:26:56.695850,0,26,0,27,0,26,0,27,0,26,0,26,0,894,0,20.02989120001439
6,5,,2026-07-31T06:27:16.725078,0,24,0,26,0,26,0,26,0,26,0,26,0,766,0,20.02822760003619
6,5,,2026-07-31T06:27:36.755333,0,35,0,31,0,31,0,31,0,31,0,31,0,825,0,20.028926800005138
6,5,,2026-07-31T06:27:56.785707,0,35,0,36,0,36,0,36,0,36,0,36,0,783,0,20.029325900017284
6,5,,2026-07-31T06:28:16.814489,0,35,0,33,0,33,0,33,0,33,0,33,0,648,0,20.02784719999181
6,5,,2026-07-31T06:28:36.843476,0,40,0,38,0,38,0,38,0,38,0,38,0,693,0,20.028080499963835
6,5,,2026-07-31T06:28:56.873795,0,54,0,49,0,49,0,49,0,49,0,49,0,640,0,20.02929940004833
6,5,,2026-07-31T06:29:16.904945,0,44,0,41,0,41,0,41,0,41,0,41,0,768,0,20.03010879998328
6,5,,2026-07-31T06:29:36.934792,0,60,0,66,0,66,0,66,0,66,0,66,0,646,0,20.028611699992325
6,5,,2026-07-31T06:29:56.966232,0,61,0,61,0,61,0,61,0,61,0,61,0,774,0,20.030116499983706
6,5,,2026-07-31T06:30:16.996000,0,54,0,56,0,56,0,56,0,56,0,56,0,650,0,20.028810399991926
6,5,,2026-07-31T06:30:37.026550,0,73,0,77,0,77,0,77,0,77,0,77,0,669,0,20.029388699971605
6,5,,2026-07-31T06:30:57.055230,0,82,0,83,0,83,0,83,0,83,0,83,0,560,0,20.027655399986543
6,5,,2026-07-31T06:31:17.085506,0,89,0,91,0,91,0,91,0,91,0,91,0,533,0,20.02910060004797
6,5,,2026-07-31T06:31:37.116769,0,85,0,84,0,84,0,84,0,84,0,84,0,723,0,20.03005260002101
6,5,,2026-07-31T06:31:57.146375,0,92,0,98,0,98,0,98,0,98,0,98,0,769,0,20.028426100034267
6,5,,2026-07-31T06:32:17.176342,0,108,0,97,0,97,0,97,0,97,0,97,0,496,0,20.028723799972795
6,5,,2026-07-31T06:32:37.206819,0,103,0,102,0,102,0,102,0,102,0,102,0,518,0,20.029362600005697
6,5,,2026-07-31T06:32:57.236725,0,103,0,106,0,106,0,106,0,106,0,106,0,541,0,20.02871830004733
6,5,,2026-07-31T06:33:17.267200,0,104,0,106,0,106,0,106,0,106,0,106,0,592,0,20.02942159998929
6,5,,2026-07-31T06:33:37.296063,0,106,0,106,0,106,0,106,0,106,0,106,0,506,0,20.027806300029624
6,5,,2026-07-31T06:33:57.327576,0,145,0,147,0,147,0,147,0,147,0,147,0,547,0,20.030133899999782
6,5,,2026-07-31T06:34:17.357709,0,148,0,155,0,155,0,155,0,155,0,155,0,488,0,20.02898980001919
6,6,,2026-07-31T06:34:46.224216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.029217200004496
6,6,,2026-07-31T06:35:06.254399,0,169,0,169,0,169,0,169,0,169,0,169,0,488,0,20.028992899984587
6,6,,2026-07-31T06:35:26.283705,0,255,0,273,0,273,0,273,0,273,0,273,0,576,0,20.028163200011477
6,6,,2026-07-31T06:35:46.314333,0,315,0,329,0,329,0,329,0,329,0,329,0,577,0,20.029517899965867
6,6,,2026-07-31T06:36:06.345125,0,1617135,0,1617135,0,1617135,0,1617135,0,1617135,0,1617135,0,514,0,20.029295600019395
6,6,,2026-07-31T06:36:26.375861,0,877711,0,877711,0,877711,0,877711,0,877711,0,877711,0,917,0,20.029282599978615
6,6,,2026-07-31T06:36:46.405446,0,503682,0,503682,0,503682,0,503682,0,503682,0,503682,0,2766393,0,20.028547599969897
6,6,,2026-07-31T06:37:06.435562,0,294691,0,294691,0,294691,0,294691,0,294691,0,294691,0,1653039,0,20.02885529998457
6,6,,2026-07-31T06:37:26.465087,0,177750,0,177750,0,177750,0,177750,0,177750,0,177750,0,1104724,0,20.028459699999075
6,6,,2026-07-31T06:37:46.495149,0,111195,0,111195,0,111195,0,111195,0,111195,0,111195,0,799743,0,20.028863899991848
6,6,,2026-07-31T06:38:06.524905,1,74163,0,74163,0,74163,0,74163,0,74163,0,74163,0,624661,0,20.029576600005385
6,6,,2026-07-31T06:38:26.554979,0,53941,0,53941,0,53941,0,53941,0,53941,0,53941,0,522657,0,20.028921900026035
6,6,,2026-07-31T06:38:46.583433,9,42782,0,42782,0,42782,0,42782,0,42782,0,42782,0,462500,0,20.02833629999077
6,6,,2026-07-31T06:39:06.614102,0,36489,0,36489,0,36489,0,36489,0,36489,0,36489,0,429928,0,20.029429499991238
6,6,,2026-07-31T06:39:26.642069,14,33076,0,33076,0,33076,0,33076,0,33076,0,33076,0,408477,0,20.027862799994182
6,6,,2026-07-31T06:39:46.672087,0,31305,0,31305,0,31305,0,31305,0,31305,0,31305,0,397201,0,20.02889639994828
6,6,,2026-07-31T06:40:06.701224,39,29908,0,29908,0,29908,0,29908,0,29908,0,29908,0,389728,0,20.02897899999516
6,6,,2026-07-31T06:40:26.731055,0,29563,0,29563,0,29563,0,29563,0,29563,0,29563,0,387995,0,20.028569499962032
6,6,,2026-07-31T06:40:46.760779,51,29060,0,29060,0,29060,0,29060,0,29060,0,29060,0,383928,0,20.029488099971786
6,6,,2026-07-31T06:41:06.790770,0,28943,0,28943,0,28943,0,28943,0,28943,0,28943,0,383515,0,20.02882080001291
6,6,,2026-07-31T06:41:26.820715,64,28804,0,28804,0,28804,0,28804,0,28804,0,28804,0,380924,0,20.029708600020967
6,6,,2026-07-31T06:41:46.850445,0,28888,0,28888,0,28888,0,28888,0,28888,0,28888,0,381304,0,20.028401100018527
6,6,,2026-07-31T06:42:06.879913,108,28607,1,28607,0,28607,0,28607,0,28607,0,28607,0,381083,0,20.02930189995095
6,6,,2026-07-31T06:42:26.909820,0,28237,0,28237,0,28237,0,28237,0,28237,0,28237,0,380983,0,20.028643400000874
6,6,,2026-07-31T06:42:46.938997,132,28319,2,28319,0,28319,0,28319,0,28319,0,28319,0,379036,0,20.02895400003763
6,6,,2026-07-31T06:43:06.966492,0,28184,0,28184,0,28184,0,28184,0,28184,0,28184,0,379364,0,20.026739900000393
6,6,,2026-07-31T06:43:26.995723,288,28179,0,28179,0,28179,0,28179,0,28179,0,28179,0,378324,0,20.0290634999983
6,6,,2026-07-31T06:43:47.025322,0,27952,0,27952,0,27952,0,27952,0,27952,0,27952,0,379078,0,20.028426499979105
6,6,,2026-07-31T06:44:07.054138,222,28452,3,28452,0,28452,0,28452,0,28452,0,28452,0,377513,0,20.028752899961546
6,6,,2026-07-31T06:44:27.084646,0,27736,0,27736,0,27736,0,27736,0,27736,0,27736,0,378594,0,20.029253399989102
6,6,,2026-07-31T06:44:47.112369,1506,28249,34,28249,7,28249,0,28249,0,28249,0,28249,0,378572,0,20.027403699990828
6,6,,2026-07-31T06:45:07.142195,0,28338,0,28338,0,28338,0,28338,0,28338,0,28338,0,378043,0,20.028642199991737
6,6,,2026-07-31T06:45:27.171139,2704,28311,93,28311,15,28311,1,28311,0,28311,0,28311,0,376638,0,20.028612900001463
6,6,,2026-07-31T06:45:47.201789,0,28098,0,28098,0,28098,0,28098,0,28098,0,28098,0,377868,0,20.029557599977124
6,6,,2026-07-31T06:46:07.231398,22919,29291,1007,29291,142,29291,5,29291,0,29291,1,29291,1,375002,2,20.029288200021256
6,6,,2026-07-31T06:46:27.262745,0,27886,0,27886,0,27886,0,27886,0,27886,0,27886,0,377256,0,20.02975330001209
6,6,,2026-07-31T06:46:47.293260,9363,28418,380,28418,45,28418,1,28418,0,28418,0,28418,0,375130,0,20.03039169998374
6,6,,2026-07-31T06:47:07.323722,0,28220,0,28220,0,28220,0,28220,0,28220,0,28220,0,377394,0,20.02907970000524
6,6,,2026-07-31T06:47:27.352645,1791,27972,64,27972,7,27972,0,27972,0,27972,0,27972,0,376052,0,20.02876610000385
6,6,,2026-07-31T06:47:47.381405,0,28037,0,28037,0,28037,0,28037,0,28037,0,28037,0,377978,0,20.02757230005227
6,6,,2026-07-31T06:48:07.411124,2100,28196,67,28196,7,28196,1,28196,0,28196,0,28196,0,376055,1,20.02952079998795
6,6,,2026-07-31T06:48:27.438991,0,27927,0,27927,0,27927,0,27927,0,27927,0,27927,0,378139,0,20.027019099972676
6,6,,2026-07-31T06:48:47.468174,1064,27731,50,27731,5,27731,0,27731,0,27731,0,27731,0,375210,0,20.02896690001944
6,6,,2026-07-31T06:49:07.498247,0,28101,0,28101,0,28101,0,28101,0,28101,0,28101,0,376829,0,20.02906799997436
6,6,,2026-07-31T06:49:27.525354,6566,28401,225,28401,27,28401,0,28401,0,28401,0,28401,0,375080,1,20.02711130003445
6,6,,2026-07-31T06:49:47.557671,0,27900,0,27900,0,27900,0,27900,0,27900,0,27900,0,376087,0,20.03089049999835
6,6,,2026-07-31T06:50:07.586970,7563,28327,289,28327,23,28327,2,28327,0,28327,1,28327,1,374614,0,20.02900060004322
6,6,,2026-07-31T06:50:27.616425,0,27806,0,27806,0,27806,0,27806,0,27806,0,27806,0,376809,0,20.028346300008707
6,6,,2026-07-31T06:50:47.645150,10666,28548,379,28548,53,28548,3,28548,0,28548,0,28548,0,374817,0,20.028596899996046
6,6,,2026-07-31T06:51:07.674804,0,27863,0,27863,0,27863,0,27863,0,27863,0,27863,0,376578,0,20.028382499993313
6,6,,2026-07-31T06:51:27.703421,10875,28441,400,28441,44,28441,3,28441,1,28441,1,28441,0,374735,0,20.02839849999873
6,6,,2026-07-31T06:51:47.733658,0,27955,0,27955,0,27955,0,27955,0,27955,0,27955,0,375529,0,20.028963899996597
6,6,,2026-07-31T06:52:07.762989,2106,27953,67,27953,4,27953,0,27953,0,27953,0,27953,0,375045,0,20.029140600003302
6,6,,2026-07-31T06:52:27.792694,0,27901,0,27901,0,27901,0,27901,0,27901,0,27901,0,375369,0,20.028533899981994
6,6,,2026-07-31T06:52:47.822064,8945,28369,384,28369,45,28369,0,28369,0,28369,0,28369,0,373836,0,20.02925319998758
6,6,,2026-07-31T06:53:07.850502,0,28014,0,28014,0,28014,0,28014,0,28014,0,28014,0,376265,0,20.02719920000527
6,6,,2026-07-31T06:53:27.879595,14508,28549,588,28549,79,28549,2,28549,0,28549,2,28549,1,373580,2,20.02903110004263
6,6,,2026-07-31T06:53:47.910245,0,27762,0,27762,0,27762,0,27762,0,27762,0,27762,0,375784,0,20.02934099995764
6,6,,2026-07-31T06:54:07.938357,17686,28653,765,28653,103,28653,4,28653,0,28653,0,28653,0,371839,1,20.027902700006962
6,6,,2026-07-31T06:54:27.968392,0,27931,0,27931,0,27931,0,27931,0,27931,0,27931,0,375311,0,20.02897290000692
6,6,,2026-07-31T06:54:47.998211,65303,31716,2963,31716,338,31716,13,31716,2,31716,3,31716,1,369590,1,20.029589299985673
6,6,,2026-07-31T06:55:08.026261,0,27778,0,27778,0,27778,0,27778,0,27778,0,27778,0,374086,0,20.027067599992733
6,6,,2026-07-31T06:55:28.055213,98202,34081,4627,34081,540,34081,21,34081,0,34081,4,34081,5,366780,7,20.02890249999473
6,6,,2026-07-31T06:55:48.085581,0,27625,0,27625,0,27625,0,27625,0,27625,0,27625,0,374409,0,20.02912030002335
6,6,,2026-07-31T06:56:08.114640,313146,47882,14763,47882,1629,47882,72,47882,8,47882,13,47882,4,350910,20,20.028875500021968
6,6,,2026-07-31T06:56:28.145055,0,28160,0,28160,0,28160,0,28160,0,28160,0,28160,0,374649,0,20.02891069999896
6,6,,2026-07-31T06:56:48.173933,105338,34367,5010,34367,595,34367,25,34367,3,34367,3,34367,3,366655,6,20.02864319999935
6,6,,2026-07-31T06:57:08.201540,0,27737,0,27737,0,27737,0,27737,0,27737,0,27737,0,375277,0,20.02743090002332
6,6,,2026-07-31T06:57:28.229089,79477,32865,3891,32865,454,32865,17,32865,3,32865,2,32865,3,369134,4,20.028332900023088
6,6,,2026-07-31T06:57:48.256225,0,28006,0,28006,0,28006,0,28006,0,28006,0,28006,0,375944,0,20.027158399985638
6,6,,2026-07-31T06:58:08.285357,45525,30909,2333,30909,254,30909,12,30909,2,30909,0,30909,0,371765,2,20.029999000020325
6,6,,2026-07-31T06:58:28.313705,0,27660,0,27660,0,27660,0,27660,0,27660,0,27660,0,376768,0,20.02803759998642
6,6,,2026-07-31T06:58:48.342130,423653,55870,21166,55870,2429,55870,97,55870,12,55870,14,55870,12,344074,35,20.02911760000279
6,6,,2026-07-31T06:59:08.372040,0,27590,0,27590,0,27590,0,27590,0,27590,0,27590,0,376072,0,20.029323099995963
6,6,,2026-07-31T06:59:28.398973,75904,32545,3594,32545,403,32545,13,32545,2,32545,7,32545,2,369884,7,20.02766399999382
6,6,,2026-07-31T06:59:48.429391,0,27845,0,27845,0,27845,0,27845,0,27845,0,27845,0,376703,0,20.030394799949136
6,6,,2026-07-31T07:00:08.458360,1209803,109602,61422,109602,6992,109602,245,109602,22,109602,45,109602,18,284000,77,20.02980950003257
6,6,,2026-07-31T07:00:28.485205,0,28098,0,28098,0,28098,0,28098,0,28098,0,28098,0,376603,0,20.026789900031872
6,6,,2026-07-31T07:00:48.513132,1748534,146147,89027,146147,10144,146147,379,146147,51,146147,85,146147,46,243376,108,20.028773400001228
6,6,,2026-07-31T07:01:08.541761,0,27842,0,27842,0,27842,0,27842,0,27842,0,27842,0,376207,0,20.028507000009995
6,6,,2026-07-31T07:01:28.569747,129678,36598,6597,36598,772,36598,35,36598,4,36598,3,36598,2,365905,14,20.028790800017305
6,6,,2026-07-31T07:01:48.599214,0,27456,0,27456,0,27456,0,27456,0,27456,0,27456,0,376542,0,20.029073999961838
6,6,,2026-07-31T07:02:08.626763,2129959,173469,110072,173469,12335,173469,516,173469,56,173469,96,173469,43,213052,142,20.02834730001632
6,6,,2026-07-31T07:02:28.654462,2145215,175593,111157,175593,12641,175593,486,175593,67,175593,102,175593,40,211533,120,20.02838299999712
6,6,,2026-07-31T07:02:48.682865,1191177,109592,61648,109592,6966,109592,296,109592,37,109592,57,109592,28,285656,73,20.02909179998096
6,6,,2026-07-31T07:03:08.711195,0,27715,0,27715,0,27715,0,27715,0,27715,0,27715,0,377660,0,20.028136500041
6,6,,2026-07-31T07:03:28.739788,2115831,173114,109257,173114,12466,173114,510,173114,66,173114,92,173114,49,212874,149,20.029322399990633
6,6,,2026-07-31T07:03:48.769153,2135814,175225,111131,175225,12650,175225,585,175225,54,175225,93,175225,43,212724,122,20.030037999968044
6,6,,2026-07-31T07:04:08.798484,2132009,175363,111286,175363,12449,175363,486,175363,75,175363,93,175363,39,212518,122,20.029981300001964
6,6,,2026-07-31T07:04:28.826856,2129835,174883,110281,174883,12569,174883,476,174883,62,174883,105,174883,64,212055,140,20.029039599990938
6,6,,2026-07-31T07:04:48.855628,2129139,174707,110303,174707,12543,174707,513,174707,66,174707,98,174707,62,212921,132,20.02937699999893
6,6,,2026-07-31T07:05:08.881449,2128613,174705,110166,174705,12548,174705,538,174705,58,174705,81,174705,58,212581,156,20.0265685999766
6,6,,2026-07-31T07:05:28.909600,2126128,174831,110594,174831,12583,174831,537,174831,42,174831,101,174831,50,212412,136,20.02882690000115
6,6,,2026-07-31T07:05:48.936080,2123237,175327,110990,175327,12596,175327,481,175327,58,175327,95,175327,44,212554,122,20.027188599982765
6,6,,2026-07-31T07:06:08.964894,2125001,175396,110718,175396,12794,175396,559,175396,45,175396,92,175396,47,213409,132,20.029596999986097
6,6,,2026-07-31T07:06:28.993915,2121281,175475,110975,175475,12612,175475,495,175475,62,175475,109,175475,49,213737,151,20.029729699948803
